,Unnamed: 0,count,hate_speech,offensive_language,neither,class,text,has_toxicity,clean_text
1021,22090,3,0,0,3,2,The value of Abu Qutada&#8217;s statement is that his credentials in Jihadi circles are impeccable. He&#8217;s facing trial on terrorism charges.,0,the value of abu qutada8217s statement is that his credentials in jihadi circles are impeccable. he8217s facing trial on terrorism charges.
1022,20840,3,0,3,0,1,"RT @yaboybillnye: its funny when sluts say ""u just mad cause I'm 100% real"" its like no bitch #swerve cuz u actually about 65% water gtfo",1,"rt its funny when sluts say ""u just mad cause i'm 100 real"" its like no bitch swerve cuz u actually about 65 water gtfo"
1023,9264,3,1,2,0,1,Everyone that says #LetsMakeItAwkward is a queer. #JustMadeItAwkward,1,everyone that says letsmakeitawkward is a queer. justmadeitawkward
1024,14475,3,0,0,3,2,RT @AlexPappas: Rick Scott Refuses To Appear On Debate Stage Because Charlie Crist Has An Illegal Electronic Fan http://t.co/qTPeHb2seX via&#8230;,0,rt rick scott refuses to appear on debate stage because charlie crist has an illegal electronic fan via8230
1025,6862,3,1,2,0,1,@michaelragen @somesuchandco @whatupag you guys are pussies,1,you guys are pussies
1026,21981,3,0,3,0,1,The beauty of not needing or wanting a man is priceless. Idk see how bitches be strung the fuck out over men they have joint custody with,1,the beauty of not needing or wanting a man is priceless. idk see how bitches be strung the fuck out over men they have joint custody with
1027,17858,3,0,3,0,1,"RT @StripesAllure: Bitches eyebrows be on FlEEK &#128064;&#128551; 
Loyalty on Weak &#128581; edges incomplete &#128134;
and pussy on REEK &#128553;&#128567;&#127887; &#128514;",1,rt bitches eyebrows be on fleek 128064128551 loyalty on weak 128581 edges incomplete 128134 and pussy on reek 128553128567127887 128514
1028,22711,3,0,1,2,2,Too much makeup so trash..,0,too much makeup so trash..
1029,11832,3,0,1,2,2,"If ever sports seemed scripted , this ending to this Yankee game proved it",0,"if ever sports seemed scripted , this ending to this yankee game proved it"
1030,5710,3,0,2,1,1,@assholee813 such a hoe,1,such a hoe
1031,6183,3,2,1,0,0,@georgiathenewsa @Rosaalbae your tits may be better looking but her face makes you like a Asian or Latina tranny #facts,1,your tits may be better looking but her face makes you like a asian or latina tranny facts
1032,11846,3,0,3,0,1,"If my bf posts a pic of my daughter, just like it and keep scrolling. Your comments aren't necessary. Yes bitch, I know she's cute.",1,"if my bf posts a pic of my daughter, just like it and keep scrolling. your comments aren't necessary. yes bitch, i know she's cute."
1033,24461,4,0,0,4,2,"http://t.co/wsIMDNbBJr now works on fancy telephones, so I am told. I have a clam phone that I call Mr. Clam that only ""texts"" and ""phones"".",0,"now works on fancy telephones, so i am told. i have a clam phone that i call mr. clam that only ""texts"" and ""phones""."
1034,20441,3,0,1,2,2,"RT @shakiraevanss: Criticize Amanda for saying the n word, sure, but don't make jokes about her sexual assault, don't be trash.",0,"rt criticize amanda for saying the n word, sure, but don't make jokes about her sexual assault, don't be trash."
1035,5401,6,0,6,0,1,@ZELNO96 Someone told me cuz some ppl like to use it as bitch some females don't like being calles female but meh *shrugs*,1,someone told me cuz some ppl like to use it as bitch some females don't like being calles female but meh shrugs
1036,890,3,0,3,0,1,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Desi | Spicy Oriental Paki Brunette sucks an un http://t.co/OrP642PomF",1,"porn,android,iphone,ipad,sex,xxx, desi spicy oriental paki brunette sucks an un"
1037,19300,3,0,3,0,1,RT @dexfrost23: Lexi swear she a bad bitch,1,rt lexi swear she a bad bitch
1038,19078,9,0,1,8,2,"RT @bitterarab: Now that Halloween is fast approaching please understand this. We are a culture, not a costume to mock and ridicule! http:/&#8230;",0,"rt now that halloween is fast approaching please understand this. we are a culture, not a costume to mock and ridicule!"
1039,19201,3,0,3,0,1,"RT @collegefession: ""I rub orange peels on my dick before I go out cuz I don't want these bitches to catch a cold. #VitaminSemen"" - Prairie&#8230;",1,"rt ""i rub orange peels on my dick before i go out cuz i don't want these bitches to catch a cold. vitaminsemen"" - prairie8230"
1040,2829,3,0,0,3,2,@CapitolEVAN That's where I saw the leprechaun. He told me to burn things.,0,that's where i saw the leprechaun. he told me to burn things.
1041,8070,3,1,2,0,1,Attention one and all. @JordanWright23 just motoroboated my knees. Someone get this jiggaboo some water. She #thirsty.,1,attention one and all. just motoroboated my knees. someone get this jiggaboo some water. she thirsty.
1042,11125,3,0,0,3,2,I really want a sports star to get a pet monkey and name him Achilles.,0,i really want a sports star to get a pet monkey and name him achilles.
1043,21859,3,0,3,0,1,That hoe ask what time it is it's 10:17,1,that hoe ask what time it is it's 1017
1044,1495,3,1,0,2,2,"&#8220;@PlMPCESS: In the fashion world ""urban"" means ""stolen from black people"" its ghetto on us, and urban on them haha http://t.co/S0XWGfLJ9C&#8221; &#128588;",0,"8220 in the fashion world ""urban"" means ""stolen from black people"" its ghetto on us, and urban on them haha 128588"
1045,4861,3,0,0,3,2,@SoWavyTee hey Hun!,0,hey hun!
1046,6763,3,0,3,0,1,@lilthickgawdess salty pussy,1,salty pussy
1047,22560,3,0,3,0,1,This lit bitch jayonna in the class im an aide in is SOOO FUNNY,1,this lit bitch jayonna in the class im an aide in is sooo funny
1048,10900,3,0,3,0,1,I know I talk a lot of shit but bitch best believe I can back that shit up.,1,i know i talk a lot of shit but bitch best believe i can back that shit up.
1049,23431,3,0,0,3,2,"Without serge, the bird chirps. The sun burns, the grass grows, the world turns. The moon glows, the river flows. But I die without serge.",0,"without serge, the bird chirps. the sun burns, the grass grows, the world turns. the moon glows, the river flows. but i die without serge."
1050,16362,3,0,0,3,2,RT @Kevineffinskaff: My idea of a diet is eating regular Oreos instead of double stuft and takin off half the cookie (still dip it in 2% ...,0,rt my idea of a diet is eating regular oreos instead of double stuft and takin off half the cookie still dip it in 2 ...
1051,19037,3,0,0,3,2,RT @bansky: LeBron doesn't turn 30 til december. he made 5 trips faster than kobe shaq mike or bird. he'll be back yal act like hes retirin&#8230;,0,rt lebron doesn't turn 30 til december. he made 5 trips faster than kobe shaq mike or bird. he'll be back yal act like hes retirin8230
1052,1343,3,0,3,0,1,"&#8220;@IIiirb: Bouta let Banko kno, I'm goin be a Ronneagle &#128514;&#128527;&#8221; bitch&#128514;&#128529;",1,"8220 bouta let banko kno, i'm goin be a ronneagle 1285141285278221 bitch128514128529"
1053,8882,6,0,1,5,2,"Daniel, there's no cow tipping and hoe downs in Jackson... This city living lol",0,"daniel, there's no cow tipping and hoe downs in jackson... this city living lol"
1054,15280,3,0,0,3,2,RT @DanHarrison1985: &#128514; RT @CecilHurt: Charlie Strong got down to the 53-man roster nearly as quickly as Texans did,0,rt 128514 rt charlie strong got down to the 53-man roster nearly as quickly as texans did
1055,18195,3,0,1,2,2,RT @ToMyFutureHus: #DearFutureHusband you have no idea how many brownie points you will get I you randomly play with my hair or scratch my &#8230;,0,rt dearfuturehusband you have no idea how many brownie points you will get i you randomly play with my hair or scratch my 8230
1056,1052,3,0,0,3,2,&#128553; monkey mad,0,128553 monkey mad
1057,6246,3,0,0,3,2,"@haylebopp last year i had to explain why ""queer theory"" is the acceptable academic term",0,"last year i had to explain why ""queer theory"" is the acceptable academic term"
1058,21911,3,0,3,0,1,That's how you know who be lying about getting in the pussy..talking about tasting like water and fruit and shit..tf is that?,1,that's how you know who be lying about getting in the pussy..talking about tasting like water and fruit and shit..tf is that?
1059,24974,3,0,3,0,1,still got a hoes tho..,1,still got a hoes tho..
1060,24439,3,0,3,0,1,hot nigga is just as big as I don't like was. bobby bitch nice too RT @BLASTography: @WaymoTheGod he won't tho,1,hot nigga is just as big as i don't like was. bobby bitch nice too rt he won't tho
1061,5133,3,0,3,0,1,@TheoMaxximus @ZoeBarton3 fuck up pussy,1,fuck up pussy
1062,9808,3,0,3,0,1,Got uh bitch dat set it off like Jada Pickett &#128130;&#128176;&#128176;&#128293;&#128299;&#128299;,1,got uh bitch dat set it off like jada pickett 128130128176128176128293128299128299
1063,19080,6,0,0,6,2,RT @bjs5555: ELECT Democratic Nominee Amos Powers @Powers2014 2 #Congress #TN6 DEFEAT TEA Diane Black #Red2Blue #TNTweeters #CIR http://t.c&#8230;,0,rt elect democratic nominee amos powers 2 congress tn6 defeat tea diane black red2blue tntweeters cir
1064,14454,3,1,2,0,1,RT @AdolfNiggler: when an ugly bitch tells me to text her http://t.co/060glx19oR,1,rt when an ugly bitch tells me to text her
1065,1159,3,0,0,3,2,&#8220;@BeautyOfASinner: So they really deleted flappy bird from the App Store cus someone killed themselves over it &#128514;&#8221; foreal foreal ?? &#128561;&#128557;,0,8220 so they really deleted flappy bird from the app store cus someone killed themselves over it 1285148221 foreal foreal ?? 128561128557
1066,10209,3,0,3,0,1,How you cry like a bitch every time me other Chiefs fans have friendly debates?????,1,how you cry like a bitch every time me other chiefs fans have friendly debates?????
1067,23424,6,0,1,5,2,With birds ill share this lonely view,0,with birds ill share this lonely view
1068,3802,3,0,0,3,2,"@Jpizzle651 I didn't really have one, was aware of Yankees, but always loved Dodgers uniform!",0,"i didn't really have one, was aware of yankees, but always loved dodgers uniform!"
1069,7439,3,0,0,3,2,@uk3ba Just learn d dance nuh cuz u know after carnival we like to pick up months old yardie ting LOL,0,just learn d dance nuh cuz u know after carnival we like to pick up months old yardie ting lol
1070,779,3,0,1,2,2,#Royals Milwaukee let Yost go.Now they wished they hadn't cause they suck.How about now.He's the guy win or lose. Yankees fire Girardi &#128073;Yost,0,royals milwaukee let yost go.now they wished they hadn't cause they suck.how about now.he's the guy win or lose. yankees fire girardi 128073yost
1071,4625,3,0,0,3,2,@Rawker8 @Ronnie2K @NBA2K get some money and stop playing that old trash.,0,get some money and stop playing that old trash.
1072,4347,3,0,0,3,2,"@NYDNSports @Yankees ugh , @Espo4710 put one 420 dead center off him @StFrancisNews",0,"ugh , put one 420 dead center off him"
1073,14119,3,0,0,3,2,People are so uncivilized.,0,people are so uncivilized.
1074,7244,3,0,0,3,2,@slayerific13 @brenda_skelton @daisymcgarr I don't hunt birds unless you count shooting dove out of season off my power line with a bb gun,0,i don't hunt birds unless you count shooting dove out of season off my power line with a bb gun
1075,22909,3,0,0,3,2,WATCH-Obama&#8217;s Newly Released Gitmo Jihadi Has Links To Terrorists In Syria http://t.co/GufKoy44tk http://t.co/3n7M4PfNMx,0,watch-obama8217s newly released gitmo jihadi has links to terrorists in syria
1076,11972,3,0,0,3,2,"If you think that the term #redskins being offensive is a political issue, you are ignorant.",0,"if you think that the term redskins being offensive is a political issue, you are ignorant."
1077,17879,3,0,3,0,1,"RT @SunnyIgnant: Just a week ago, yall hoes wasn't sucking dick now yall all pros at it huj",1,"rt just a week ago, yall hoes wasn't sucking dick now yall all pros at it huj"
1078,5082,3,0,0,3,2,@TheMayorMatt @Frizzle18 I like where ur domes at #smart,0,i like where ur domes at smart
1079,223,3,0,1,2,2,"""@RamBoutIt: &#8220;@Master11_: @20ToLife_ @RamBoutIt hoes Austin&#8221; teach us Austin.""I teach u how to get curved? That's all I know",0,""" 8220 hoes austin8221 teach us austin.""i teach u how to get curved? that's all i know"
1080,6771,3,0,3,0,1,@lkxox_ bitch*,1,bitch
1081,24289,3,0,0,3,2,escort missions in games are universally trash,0,escort missions in games are universally trash
1082,15145,3,0,3,0,1,RT @CraziestSex: hoes these days be like &#128514; http://t.co/AvlwKKD8rW,1,rt hoes these days be like 128514
1083,18113,3,0,3,0,1,RT @TheRealIceTre: Finna hit this bitch with a handful of salt http://t.co/uaBiQvI6a6,1,rt finna hit this bitch with a handful of salt
1084,18040,3,0,3,0,1,RT @TheBossUnicorn_: I'm a crazy bitch.. fml,1,rt i'm a crazy bitch.. fml
1085,19018,3,0,0,3,2,RT @babiesdressup: What a silly little monkey &#128584; http://t.co/DMKLK4k147,0,rt what a silly little monkey 128584
1086,16805,4,0,0,4,2,"RT @MetalHammer: Are you in London this evening? 
Well ex-Iron Maiden member, Tony Moor, will be busking outside Balham train station from &#8230;",0,"rt are you in london this evening? well ex-iron maiden member, tony moor, will be busking outside balham train station from 8230"
1087,25087,3,0,0,3,2,this is why i love birds. http://t.co/Gk2wiNhBkw,0,this is why i love birds.
1088,8644,3,0,1,2,2,"Char-broiled #cod, yellow #rice, saut&#233;ed spinach and artichoke hearts. Made with love for @voxpulchra.&#8230; http://t.co/vWjWlghRGO",0,"char-broiled cod, yellow rice, saut233ed spinach and artichoke hearts. made with love for .8230"
1089,6775,6,0,0,6,2,"@lloyd7121 @jjauthor @petermickley 
Approximately 1/2 in one crash. There wasn't supposed to be that many members of a seal team on one bird",0,approximately 12 in one crash. there wasn't supposed to be that many members of a seal team on one bird
1090,5089,3,0,3,0,1,@TheNudesGod can fucking a fat bitch be considered a threesome ?,1,can fucking a fat bitch be considered a threesome ?
1091,1744,3,0,3,0,1,"&#8220;@briceokc: ""cigarettes are so gross"" -half the bitches that smoke cigarettes &#128530;&#8221; @gfys__",1,"8220 ""cigarettes are so gross"" -half the bitches that smoke cigarettes 1285308221"
1092,15261,3,0,3,0,1,RT @DailyRapFacts: .@YG is the voice behind @DJmustard&#8217;s &#8220;Mustard on the beat hoe,1,rt . is the voice behind 8217s 8220mustard on the beat hoe
1093,19752,3,0,0,3,2,"RT @janesports: As NFL reportedly asks bird-flipping M.I.A. for another $15M, let's revisit @SarahSpain's column on ridiculousness: http://&#8230;",0,"rt as nfl reportedly asks bird-flipping m.i.a. for another 15m, let's revisit 's column on ridiculousness"
1094,4566,3,0,3,0,1,@PrinceGreenJr why hold back? Just say they're as retarded as their tits are fake there's no in between...,1,why hold back? just say they're as retarded as their tits are fake there's no in between...
1095,5078,3,0,0,3,2,@TheLittleFella_ @OLE_VertyBstard @thereal_EMandM @Justinrogo01 boooooooo that was trash,0,boooooooo that was trash
1096,8969,3,0,0,3,2,Did the Italian bird just call Janet a calzone? #UNCLEtweet,0,did the italian bird just call janet a calzone? uncletweet
1097,23074,3,3,0,0,0,"What be the peckin order?
1 white Christian
2 colored
3 Porto Ricans 
4 Arab 
5 Jews 

I donts know. I be axin",1,what be the peckin order? 1 white christian 2 colored 3 porto ricans 4 arab 5 jews i donts know. i be axin
